Compa No.,Population,Temperature,Generation,Weight,Length,Stage
TANK5.1,LTC3,L,4,0.854,40,Adult
TANK5.1,LTC3,L,4,1.17,43,Adult
TANK6.3,HTC6,H,4,1.217,46,Adult
TANK6.3,HTC6,H,4,0.507,38,Adult
TANK6.3,HTC6,H,4,1.132,42,Adult
TANK6.3,HTC6,H,4,0.713,41,Adult
TANK6.3,HTC6,H,4,0.537,38,Adult
TANK6.3,HTC6,H,4,0.739,38,Adult
TANK6.3,HTC6,H,4,1.149,44,Adult
TANK6.3,HTC6,H,4,0.836,43,Adult
TANK6.3,HTC6,H,4,0.609,39,Adult
TANK6.3,HTC6,H,4,0.752,41,Adult
TANK1.1,HTC4,H,1,0.454,35,Mature
TANK1.1,HTC4,H,1,0.393,34,Mature
TANK1.1,HTC4,H,1,0.418,33,Mature
TANK1.1,HTC4,H,1,0.096,23,Mature
TANK1.1,HTC4,H,1,0.613,37,Mature
TANK1.1,HTC4,H,1,0.754,38,Mature
TANK1.1,HTC4,H,1,0.409,32,Mature
TANK1.1,HTC4,H,1,0.399,35,Mature
TANK1.1,HTC4,H,1,0.615,36,Mature
TANK1.1,HTC4,H,1,0.464,35,Mature
TANK1.1,HTC4,H,1,0.364,34,Mature
TANK1.1,HTC4,H,1,0.492,35,Mature
TANK1.1,HTC4,H,1,0.577,35,Mature
TANK1.1,HTC4,H,1,0.643,37,Mature
TANK1.1,HTC4,H,1,0.504,36,Mature
TANK1.1,HTC4,H,1,0.48,34,Mature
TANK1.1,HTC4,H,1,0.655,37,Mature
TANK1.1,HTC4,H,1,0.641,35,Mature
TANK1.1,HTC4,H,1,0.407,35,Mature
TANK1.1,HTC4,H,1,0.325,32,Mature
TANK2.1,LTC1,L,1,0.526,34,Mature
TANK2.1,LTC1,L,1,0.078,18,Mature
TANK2.1,LTC1,L,1,0.511,36,Mature
TANK2.1,LTC1,L,1,0.206,27,Mature
TANK2.1,LTC1,L,1,0.356,31,Mature
TANK2.1,LTC1,L,1,0.527,33,Mature
TANK2.1,LTC1,L,1,0.138,22,Mature
TANK2.1,LTC1,L,1,0.304,27,Mature
TANK2.1,LTC1,L,1,0.467,33,Mature
TANK2.1,LTC1,L,1,0.266,28,Mature
TANK2.1,LTC1,L,1,0.169,22,Mature
TANK2.1,LTC1,L,1,0.293,29,Mature
TANK2.1,LTC1,L,1,0.763,36,Mature
TANK2.1,LTC1,L,1,0.379,31,Mature
TANK2.1,LTC1,L,1,0.367,34,Mature
TANK2.1,LTC1,L,1,0.44,33,Mature
TANK2.1,LTC1,L,1,0.316,29,Mature
TANK2.1,LTC1,L,1,0.715,36,Mature
TANK2.1,LTC1,L,1,0.583,35,Mature
TANK2.1,LTC1,L,1,0.338,31,Mature
TANK3.2,HTC5,H,1,0.404,32,Mature
TANK3.2,HTC5,H,1,0.405,34,Mature
TANK3.2,HTC5,H,1,0.616,40,Mature
TANK3.2,HTC5,H,1,0.215,26,Mature
TANK3.2,HTC5,H,1,0.21,29,Mature
TANK3.2,HTC5,H,1,0.41,30,Mature
TANK3.2,HTC5,H,1,0.408,34,Mature
TANK3.2,HTC5,H,1,0.218,29,Mature
TANK3.2,HTC5,H,1,0.536,35,Mature
TANK3.2,HTC5,H,1,0.52,35,Mature
TANK3.2,HTC5,H,1,0.519,35,Mature
TANK3.2,HTC5,H,1,0.239,28,Mature
TANK3.2,HTC5,H,1,0.094,22,Mature
TANK3.2,HTC5,H,1,0.418,30,Mature
TANK3.2,HTC5,H,1,0.276,30,Mature
TANK3.2,HTC5,H,1,0.457,32,Mature
TANK3.2,HTC5,H,1,0.24,30,Mature
TANK3.2,HTC5,H,1,0.302,28,Mature
TANK3.2,HTC5,H,1,0.278,29,Mature
TANK3.2,HTC5,H,1,0.542,36,Mature
TANK5.1,LTC3,L,1,0.678,38,Mature
TANK5.1,LTC3,L,1,0.288,29,Mature
TANK5.1,LTC3,L,1,0.22,27,Mature
TANK5.1,LTC3,L,1,0.504,36,Mature
TANK5.1,LTC3,L,1,0.648,40,Mature
TANK5.1,LTC3,L,1,0.483,34,Mature
TANK5.1,LTC3,L,1,0.165,27,Mature
TANK5.1,LTC3,L,1,0.188,28,Mature
TANK5.1,LTC3,L,1,0.149,26,Mature
TANK5.1,LTC3,L,1,0.359,32,Mature
TANK5.1,LTC3,L,1,0.33,31,Mature
TANK5.1,LTC3,L,1,0.144,24,Mature
TANK5.1,LTC3,L,1,0.299,27,Mature
TANK5.1,LTC3,L,1,0.479,33,Mature
TANK5.1,LTC3,L,1,0.32,28,Mature
TANK5.1,LTC3,L,1,0.057,18,Mature
TANK5.1,LTC3,L,1,0.232,28,Mature
TANK5.1,LTC3,L,1,0.789,38,Mature
TANK5.1,LTC3,L,1,0.265,32,Mature
TANK5.1,LTC3,L,1,0.482,34,Mature
TANK1.1,HTC4,H,2,0.495,35,Mature
TANK1.1,HTC4,H,2,0.659,35,Mature
TANK1.1,HTC4,H,2,0.568,37,Mature
TANK1.1,HTC4,H,2,0.51,34,Mature
TANK1.1,HTC4,H,2,0.556,35,Mature
TANK1.1,HTC4,H,2,0.512,37,Mature
TANK1.1,HTC4,H,2,0.522,37,Mature
TANK1.1,HTC4,H,2,0.477,37,Mature
TANK1.1,HTC4,H,2,0.648,35,Mature
TANK1.1,HTC4,H,2,0.31,31,Mature
TANK1.1,HTC4,H,2,0.415,31,Mature
TANK1.1,HTC4,H,2,0.26,26,Mature
TANK1.1,HTC4,H,2,0.571,34,Mature
TANK1.1,HTC4,H,2,0.614,37,Mature
TANK1.1,HTC4,H,2,0.46,36,Mature
TANK1.1,HTC4,H,2,0.684,34,Mature
TANK1.1,HTC4,H,2,0.676,36,Mature
TANK1.1,HTC4,H,2,0.556,35,Mature
TANK1.1,HTC4,H,2,0.667,35,Mature
TANK1.1,HTC4,H,2,0.611,38,Mature
TANK2.1,LTC1,L,2,0.643,36,Mature
TANK2.1,LTC1,L,2,0.376,31,Mature
TANK2.1,LTC1,L,2,0.543,30,Mature
TANK2.1,LTC1,L,2,0.572,31,Mature
TANK2.1,LTC1,L,2,0.514,30,Mature
TANK2.1,LTC1,L,2,0.472,34,Mature
TANK2.1,LTC1,L,2,0.438,31,Mature
TANK2.1,LTC1,L,2,0.74,31,Mature
TANK2.1,LTC1,L,2,0.48,31,Mature
TANK2.1,LTC1,L,2,0.384,32,Mature
TANK2.1,LTC1,L,2,0.575,35,Mature
TANK2.1,LTC1,L,2,0.736,36,Mature
TANK2.1,LTC1,L,2,0.436,32,Mature
TANK2.1,LTC1,L,2,0.604,34,Mature
TANK2.1,LTC1,L,2,0.567,36,Mature
TANK2.1,LTC1,L,2,0.543,35,Mature
TANK2.1,LTC1,L,2,0.57,34,Mature
TANK2.1,LTC1,L,2,0.071,39,Mature
TANK2.1,LTC1,L,2,0.466,31,Mature
TANK2.1,LTC1,L,2,0.448,34,Mature
TANK3.2,HTC5,H,2,0.482,36,Mature
TANK3.2,HTC5,H,2,0.645,38,Mature
TANK3.2,HTC5,H,2,0.413,34,Mature
TANK3.2,HTC5,H,2,0.763,37,Mature
TANK3.2,HTC5,H,2,0.449,37,Mature
TANK3.2,HTC5,H,2,0.336,32,Mature
TANK3.2,HTC5,H,2,0.578,38,Mature
TANK3.2,HTC5,H,2,0.414,34,Mature
TANK3.2,HTC5,H,2,0.253,29,Mature
TANK3.2,HTC5,H,2,0.433,35,Mature
TANK3.2,HTC5,H,2,0.659,38,Mature
TANK3.2,HTC5,H,2,0.326,32,Mature
TANK3.2,HTC5,H,2,0.649,37,Mature
TANK3.2,HTC5,H,2,0.409,34,Mature
TANK3.2,HTC5,H,2,0.849,41,Mature
TANK3.2,HTC5,H,2,0.315,32,Mature
TANK3.2,HTC5,H,2,0.612,37,Mature
TANK3.2,HTC5,H,2,0.347,33,Mature
TANK3.2,HTC5,H,2,0.77,40,Mature
TANK3.2,HTC5,H,2,0.566,36,Mature
TANK5.1,LTC3,L,2,0.232,29,Mature
TANK5.1,LTC3,L,2,0.606,34,Mature
TANK5.1,LTC3,L,2,0.405,31,Mature
TANK5.1,LTC3,L,2,1.131,41,Mature
TANK5.1,LTC3,L,2,0.553,37,Mature
TANK5.1,LTC3,L,2,0.626,36,Mature
TANK5.1,LTC3,L,2,0.543,35,Mature
TANK5.1,LTC3,L,2,0.312,29,Mature
TANK5.1,LTC3,L,2,0.341,30,Mature
TANK5.1,LTC3,L,2,0.331,27,Mature
TANK5.1,LTC3,L,2,0.649,36,Mature
TANK5.1,LTC3,L,2,0.523,35,Mature
TANK5.1,LTC3,L,2,0.52,34,Mature
TANK5.1,LTC3,L,2,0.601,37,Mature
TANK5.1,LTC3,L,2,0.738,37,Mature
TANK5.1,LTC3,L,2,0.43,33,Mature
TANK5.1,LTC3,L,2,0.342,31,Mature
TANK5.1,LTC3,L,2,0.504,36,Mature
TANK5.1,LTC3,L,2,0.44,33,Mature
TANK5.1,LTC3,L,2,0.546,38,Mature
TANK1.1,HTC4,H,3,0.426,33,Mature
TANK1.1,HTC4,H,3,0.344,33,Mature
TANK1.1,HTC4,H,3,0.716,40,Mature
TANK1.1,HTC4,H,3,0.377,33,Mature
TANK1.1,HTC4,H,3,0.776,40,Mature
TANK1.1,HTC4,H,3,0.464,35,Mature
TANK1.1,HTC4,H,3,0.583,36,Mature
TANK1.1,HTC4,H,3,0.603,40,Mature
TANK1.1,HTC4,H,3,0.264,30,Mature
TANK1.1,HTC4,H,3,0.483,36,Mature
TANK1.1,HTC4,H,3,0.81,41,Mature
TANK1.1,HTC4,H,3,0.48,37,Mature
TANK1.1,HTC4,H,3,0.447,35,Mature
TANK1.1,HTC4,H,3,0.536,36,Mature
TANK1.1,HTC4,H,3,0.485,37,Mature
TANK1.1,HTC4,H,3,0.389,35,Mature
TANK1.1,HTC4,H,3,0.428,33,Mature
TANK1.1,HTC4,H,3,0.55,35,Mature
TANK1.1,HTC4,H,3,0.281,31,Mature
TANK1.1,HTC4,H,3,0.444,36,Mature
TANK2.1,LTC1,L,3,0.616,35,Mature
TANK2.1,LTC1,L,3,0.623,37,Mature
TANK2.1,LTC1,L,3,0.413,34,Mature
TANK2.1,LTC1,L,3,0.439,34,Mature
TANK2.1,LTC1,L,3,0.785,38,Mature
TANK2.1,LTC1,L,3,0.697,38,Mature
TANK2.1,LTC1,L,3,0.358,33,Mature
TANK2.1,LTC1,L,3,0.48,36,Mature
TANK2.1,LTC1,L,3,0.458,33,Mature
TANK2.1,LTC1,L,3,0.462,33,Mature
TANK2.1,LTC1,L,3,0.572,38,Mature
TANK2.1,LTC1,L,3,0.518,35,Mature
TANK2.1,LTC1,L,3,0.373,31,Mature
TANK2.1,LTC1,L,3,0.495,36,Mature
TANK2.1,LTC1,L,3,0.358,30,Mature
TANK2.1,LTC1,L,3,0.846,38,Mature
TANK2.1,LTC1,L,3,0.618,36,Mature
TANK2.1,LTC1,L,3,0.463,33,Mature
TANK2.1,LTC1,L,3,0.199,35,Mature
TANK2.1,LTC1,L,3,0.486,34,Mature
TANK3.2,HTC5,H,3,0.439,35,Mature
TANK3.2,HTC5,H,3,0.576,35,Mature
TANK3.2,HTC5,H,3,0.286,30,Mature
TANK3.2,HTC5,H,3,0.538,34,Mature
TANK3.2,HTC5,H,3,0.294,29,Mature
TANK3.2,HTC5,H,3,0.636,40,Mature
TANK3.2,HTC5,H,3,0.246,27,Mature
TANK3.2,HTC5,H,3,0.422,35,Mature
TANK3.2,HTC5,H,3,0.539,35,Mature
TANK3.2,HTC5,H,3,0.495,36,Mature
TANK3.2,HTC5,H,3,0.407,30,Mature
TANK3.2,HTC5,H,3,0.625,36,Mature
TANK3.2,HTC5,H,3,0.204,26,Mature
TANK3.2,HTC5,H,3,0.373,33,Mature
TANK3.2,HTC5,H,3,0.348,33,Mature
TANK3.2,HTC5,H,3,0.536,36,Mature
TANK3.2,HTC5,H,3,0.192,25,Mature
TANK3.2,HTC5,H,3,0.447,34,Mature
TANK3.2,HTC5,H,3,0.32,31,Mature
TANK3.2,HTC5,H,3,0.351,31,Mature
TANK5.1,LTC3,L,3,0.38,31,Mature
TANK5.1,LTC3,L,3,0.4,33,Mature
TANK5.1,LTC3,L,3,0.37,32,Mature
TANK5.1,LTC3,L,3,0.47,33,Mature
TANK5.1,LTC3,L,3,0.63,37,Mature
TANK5.1,LTC3,L,3,0.42,31,Mature
TANK5.1,LTC3,L,3,0.45,35,Mature
TANK5.1,LTC3,L,3,0.7,41,Mature
TANK5.1,LTC3,L,3,0.32,29,Mature
TANK5.1,LTC3,L,3,0.55,35,Mature
TANK5.1,LTC3,L,3,0.53,35,Mature
TANK5.1,LTC3,L,3,0.98,41,Mature
TANK5.1,LTC3,L,3,0.47,35,Mature
TANK5.1,LTC3,L,3,0.36,34,Mature
TANK5.1,LTC3,L,3,0.26,30,Mature
TANK5.1,LTC3,L,3,0.27,30,Mature
TANK5.1,LTC3,L,3,0.42,33,Mature
TANK5.1,LTC3,L,3,0.3,30,Mature
TANK5.1,LTC3,L,3,0.47,34,Mature
TANK5.1,LTC3,L,3,0.31,31,Mature
TANK4.2,LTC2,L,1,0.331,25,Mature
TANK4.2,LTC2,L,1,0.297,28,Mature
TANK4.2,LTC2,L,1,0.28,24,Mature
TANK4.2,LTC2,L,1,0.211,25,Mature
TANK4.2,LTC2,L,1,0.45,29,Mature
TANK4.2,LTC2,L,1,0.439,27,Mature
TANK4.2,LTC2,L,1,0.445,30,Mature
TANK4.2,LTC2,L,1,0.456,32,Mature
TANK4.2,LTC2,L,1,0.442,31,Mature
TANK4.2,LTC2,L,1,0.339,30,Mature
TANK4.2,LTC2,L,1,0.408,24,Mature
TANK4.2,LTC2,L,1,0.409,27,Mature
TANK4.2,LTC2,L,1,0.235,25,Mature
TANK4.2,LTC2,L,1,0.175,21,Mature
TANK4.2,LTC2,L,1,0.217,25,Mature
TANK4.2,LTC2,L,1,0.458,27,Mature
TANK4.2,LTC2,L,1,0.576,33,Mature
TANK4.2,LTC2,L,1,0.337,24,Mature
TANK4.2,LTC2,L,1,0.514,35,Mature
TANK4.2,LTC2,L,1,0.258,29,Mature
TANK6.3,HTC6,H,1,0.428,33,Mature
TANK6.3,HTC6,H,1,0.414,30,Mature
TANK6.3,HTC6,H,1,0.393,34,Mature
TANK6.3,HTC6,H,1,0.269,30,Mature
TANK6.3,HTC6,H,1,0.318,39,Mature
TANK6.3,HTC6,H,1,0.419,34,Mature
TANK6.3,HTC6,H,1,0.502,36,Mature
TANK6.3,HTC6,H,1,0.267,39,Mature
TANK6.3,HTC6,H,1,0.553,35,Mature
TANK6.3,HTC6,H,1,0.345,34,Mature
TANK6.3,HTC6,H,1,0.525,38,Mature
TANK6.3,HTC6,H,1,0.398,33,Mature
TANK6.3,HTC6,H,1,0.503,34,Mature
TANK6.3,HTC6,H,1,0.424,36,Mature
TANK6.3,HTC6,H,1,0.326,29,Mature
TANK6.3,HTC6,H,1,0.816,40,Mature
TANK6.3,HTC6,H,1,0.581,35,Mature
TANK6.3,HTC6,H,1,0.175,24,Mature
TANK6.3,HTC6,H,1,0.464,36,Mature
TANK6.3,HTC6,H,1,0.276,31,Mature
TANK4.2,LTC2,L,2,0.579,39,Mature
TANK4.2,LTC2,L,2,0.218,28,Mature
TANK4.2,LTC2,L,2,0.363,32,Mature
TANK4.2,LTC2,L,2,0.456,35,Mature
TANK4.2,LTC2,L,2,0.599,37,Mature
TANK4.2,LTC2,L,2,0.329,32,Mature
TANK4.2,LTC2,L,2,0.627,40,Mature
TANK4.2,LTC2,L,2,0.672,41,Mature
TANK4.2,LTC2,L,2,0.93,40,Mature
TANK4.2,LTC2,L,2,0.365,32,Mature
TANK4.2,LTC2,L,2,0.476,36,Mature
TANK4.2,LTC2,L,2,0.619,39,Mature
TANK4.2,LTC2,L,2,0.38,35,Mature
TANK4.2,LTC2,L,2,0.411,34,Mature
TANK4.2,LTC2,L,2,0.478,36,Mature
TANK4.2,LTC2,L,2,0.819,41,Mature
TANK4.2,LTC2,L,2,0.593,39,Mature
TANK4.2,LTC2,L,2,0.461,37,Mature
TANK4.2,LTC2,L,2,0.522,35,Mature
TANK4.2,LTC2,L,2,1.069,42,Mature
TANK6.3,HTC6,H,2,0.449,34,Mature
TANK6.3,HTC6,H,2,0.62,38,Mature
TANK6.3,HTC6,H,2,0.586,37,Mature
TANK6.3,HTC6,H,2,0.541,35,Mature
TANK6.3,HTC6,H,2,0.362,23,Mature
TANK6.3,HTC6,H,2,0.311,30,Mature
TANK6.3,HTC6,H,2,0.494,36,Mature
TANK6.3,HTC6,H,2,0.612,37,Mature
TANK6.3,HTC6,H,2,0.47,34,Mature
TANK6.3,HTC6,H,2,0.368,31,Mature
TANK6.3,HTC6,H,2,0.547,36,Mature
TANK6.3,HTC6,H,2,0.281,30,Mature
TANK6.3,HTC6,H,2,0.298,30,Mature
TANK6.3,HTC6,H,2,0.596,34,Mature
TANK6.3,HTC6,H,2,0.353,34,Mature
TANK6.3,HTC6,H,2,0.408,31,Mature
TANK6.3,HTC6,H,2,0.406,32,Mature
TANK6.3,HTC6,H,2,0.184,27,Mature
TANK6.3,HTC6,H,2,0.331,31,Mature
TANK6.3,HTC6,H,2,0.581,34,Mature
TANK4.2,LTC2,L,3,0.522,36,Mature
TANK4.2,LTC2,L,3,0.514,35,Mature
TANK4.2,LTC2,L,3,0.333,30,Mature
TANK4.2,LTC2,L,3,0.927,40,Mature
TANK4.2,LTC2,L,3,0.331,31,Mature
TANK4.2,LTC2,L,3,0.28,28,Mature
TANK4.2,LTC2,L,3,0.616,35,Mature
TANK4.2,LTC2,L,3,0.58,36,Mature
TANK4.2,LTC2,L,3,0.616,38,Mature
TANK4.2,LTC2,L,3,0.508,35,Mature
TANK4.2,LTC2,L,3,0.598,36,Mature
TANK4.2,LTC2,L,3,0.394,34,Mature
TANK4.2,LTC2,L,3,0.547,33,Mature
TANK4.2,LTC2,L,3,0.24,29,Mature
TANK4.2,LTC2,L,3,0.552,35,Mature
TANK4.2,LTC2,L,3,0.148,23,Mature
TANK4.2,LTC2,L,3,0.285,30,Mature
TANK4.2,LTC2,L,3,0.471,36,Mature
TANK4.2,LTC2,L,3,0.385,32,Mature
TANK4.2,LTC2,L,3,0.628,36,Mature
TANK6.3,HTC6,H,3,0.22,26,Mature
TANK6.3,HTC6,H,3,0.42,34,Mature
TANK6.3,HTC6,H,3,0.49,38,Mature
TANK6.3,HTC6,H,3,0.23,30,Mature
TANK6.3,HTC6,H,3,0.3,33,Mature
TANK6.3,HTC6,H,3,0.42,35,Mature
TANK6.3,HTC6,H,3,0.53,39,Mature
TANK6.3,HTC6,H,3,0.62,39,Mature
TANK6.3,HTC6,H,3,0.26,31,Mature
TANK6.3,HTC6,H,3,0.51,35,Mature
TANK6.3,HTC6,H,3,0.54,35,Mature
TANK6.3,HTC6,H,3,0.25,30,Mature
TANK6.3,HTC6,H,3,0.75,40,Mature
TANK6.3,HTC6,H,3,0.35,31,Mature
TANK6.3,HTC6,H,3,0.38,34,Mature
TANK6.3,HTC6,H,3,0.23,28,Mature
TANK6.3,HTC6,H,3,0.4,35,Mature
TANK6.3,HTC6,H,3,0.55,35,Mature
TANK6.3,HTC6,H,3,0.41,35,Mature
TANK6.3,HTC6,H,3,0.46,33,Mature
TANK1.1,HTC4,H,5,0.636,39,Mature
TANK1.1,HTC4,H,5,0.175,26,Mature
TANK1.1,HTC4,H,5,0.508,34,Mature
TANK1.1,HTC4,H,5,0.547,36,Mature
TANK1.1,HTC4,H,5,0.516,34,Mature
TANK1.1,HTC4,H,5,0.437,33,Mature
TANK1.1,HTC4,H,5,0.22,28,Mature
TANK1.1,HTC4,H,5,0.524,31,Mature
TANK1.1,HTC4,H,5,0.421,34,Mature
TANK1.1,HTC4,H,5,0.422,33,Mature
TANK1.1,HTC4,H,5,0.364,30,Mature
TANK1.1,HTC4,H,5,0.436,34,Mature
TANK1.1,HTC4,H,5,0.43,32,Mature
TANK1.1,HTC4,H,5,0.448,34,Mature
TANK1.1,HTC4,H,5,0.578,38,Mature
TANK1.1,HTC4,H,5,0.422,33,Mature
TANK1.1,HTC4,H,5,0.467,33,Mature
TANK1.1,HTC4,H,5,0.5,35,Mature
TANK1.1,HTC4,H,5,0.64,35,Mature
TANK1.1,HTC4,H,5,0.537,36,Mature
TANK2.1,LTC1,L,5,0.244,26,Mature
TANK2.1,LTC1,L,5,0.341,32,Mature
TANK2.1,LTC1,L,5,0.379,33,Mature
TANK2.1,LTC1,L,5,0.433,34,Mature
TANK2.1,LTC1,L,5,0.925,42,Mature
TANK2.1,LTC1,L,5,0.62,34,Mature
TANK2.1,LTC1,L,5,0.37,33,Mature
TANK2.1,LTC1,L,5,0.403,34,Mature
TANK2.1,LTC1,L,5,0.287,29,Mature
TANK2.1,LTC1,L,5,0.425,31,Mature
TANK2.1,LTC1,L,5,0.693,37,Mature
TANK2.1,LTC1,L,5,0.765,41,Mature
TANK2.1,LTC1,L,5,0.823,38,Mature
TANK2.1,LTC1,L,5,0.43,35,Mature
TANK2.1,LTC1,L,5,0.371,31,Mature
TANK2.1,LTC1,L,5,0.633,34,Mature
TANK2.1,LTC1,L,5,0.459,35,Mature
TANK2.1,LTC1,L,5,0.31,30,Mature
TANK2.1,LTC1,L,5,0.254,30,Mature
TANK2.1,LTC1,L,5,0.336,31,Mature
TANK3.2,HTC5,H,5,0.705,41,Mature
TANK3.2,HTC5,H,5,0.628,39,Mature
TANK3.2,HTC5,H,5,0.482,38,Mature
TANK3.2,HTC5,H,5,0.278,29,Mature
TANK3.2,HTC5,H,5,0.474,34,Mature
TANK3.2,HTC5,H,5,0.537,37,Mature
TANK3.2,HTC5,H,5,0.682,37,Mature
TANK3.2,HTC5,H,5,0.875,40,Mature
TANK3.2,HTC5,H,5,0.571,37,Mature
TANK3.2,HTC5,H,5,0.737,37,Mature
TANK3.2,HTC5,H,5,0.709,36,Mature
TANK3.2,HTC5,H,5,0.7,34,Mature
TANK3.2,HTC5,H,5,0.484,35,Mature
TANK3.2,HTC5,H,5,0.584,37,Mature
TANK3.2,HTC5,H,5,0.618,37,Mature
TANK3.2,HTC5,H,5,0.324,29,Mature
TANK3.2,HTC5,H,5,0.698,40,Mature
TANK3.2,HTC5,H,5,0.551,36,Mature
TANK3.2,HTC5,H,5,0.848,39,Mature
TANK3.2,HTC5,H,5,0.538,37,Mature
TANK4.2,LTC2,L,5,0.362,31,Mature
TANK4.2,LTC2,L,5,0.523,37,Mature
TANK4.2,LTC2,L,5,0.568,35,Mature
TANK4.2,LTC2,L,5,0.527,36,Mature
TANK4.2,LTC2,L,5,0.42,35,Mature
TANK4.2,LTC2,L,5,0.416,35,Mature
TANK4.2,LTC2,L,5,0.347,30,Mature
TANK4.2,LTC2,L,5,0.369,32,Mature
TANK4.2,LTC2,L,5,0.832,39,Mature
TANK4.2,LTC2,L,5,0.341,33,Mature
TANK4.2,LTC2,L,5,0.506,37,Mature
TANK4.2,LTC2,L,5,0.454,37,Mature
TANK4.2,LTC2,L,5,0.537,38,Mature
TANK4.2,LTC2,L,5,0.725,38,Mature
TANK4.2,LTC2,L,5,0.323,30,Mature
TANK4.2,LTC2,L,5,0.405,33,Mature
TANK4.2,LTC2,L,5,0.198,25,Mature
TANK4.2,LTC2,L,5,0.418,34,Mature
TANK4.2,LTC2,L,5,0.289,29,Mature
TANK4.2,LTC2,L,5,0.402,32,Mature
TANK5.1,LTC3,L,5,0.453,36,Mature
TANK5.1,LTC3,L,5,0.467,33,Mature
TANK5.1,LTC3,L,5,0.472,33,Mature
TANK5.1,LTC3,L,5,0.532,34,Mature
TANK5.1,LTC3,L,5,0.014,16,Mature
TANK5.1,LTC3,L,5,0.542,33,Mature
TANK5.1,LTC3,L,5,0.396,32,Mature
TANK5.1,LTC3,L,5,0.486,32,Mature
TANK5.1,LTC3,L,5,0.417,34,Mature
TANK5.1,LTC3,L,5,0.596,35,Mature
TANK5.1,LTC3,L,5,0.231,28,Mature
TANK5.1,LTC3,L,5,0.214,27,Mature
TANK5.1,LTC3,L,5,0.368,30,Mature
TANK5.1,LTC3,L,5,0.487,35,Mature
TANK5.1,LTC3,L,5,0.621,36,Mature
TANK5.1,LTC3,L,5,0.558,38,Mature
TANK5.1,LTC3,L,5,0.424,34,Mature
TANK5.1,LTC3,L,5,0.382,34,Mature
TANK5.1,LTC3,L,5,0.541,35,Mature
TANK5.1,LTC3,L,5,0.524,36,Mature
TANK6.3,HTC6,H,5,0.46,37,Mature
TANK6.3,HTC6,H,5,0.575,38,Mature
TANK6.3,HTC6,H,5,0.577,38,Mature
TANK6.3,HTC6,H,5,0.811,40,Mature
TANK6.3,HTC6,H,5,0.466,35,Mature
TANK6.3,HTC6,H,5,0.525,38,Mature
TANK6.3,HTC6,H,5,0.618,34,Mature
TANK6.3,HTC6,H,5,0.678,40,Mature
TANK6.3,HTC6,H,5,0.468,36,Mature
TANK6.3,HTC6,H,5,0.611,37,Mature
TANK6.3,HTC6,H,5,0.71,39,Mature
TANK6.3,HTC6,H,5,0.72,38,Mature
TANK6.3,HTC6,H,5,0.626,39,Mature
TANK6.3,HTC6,H,5,0.456,36,Mature
TANK6.3,HTC6,H,5,0.891,43,Mature
TANK6.3,HTC6,H,5,0.426,37,Mature
TANK6.3,HTC6,H,5,0.476,36,Mature
TANK6.3,HTC6,H,5,0.301,30,Mature
TANK6.3,HTC6,H,5,0.919,42,Mature
TANK6.3,HTC6,H,5,0.597,36,Mature
TANK1.1,HTC4,H,6,0.678,36,Mature
TANK1.1,HTC4,H,6,0.287,30,Mature
TANK1.1,HTC4,H,6,0.189,28,Mature
TANK1.1,HTC4,H,6,0.398,34,Mature
TANK1.1,HTC4,H,6,0.363,32,Mature
TANK1.1,HTC4,H,6,0.517,37,Mature
TANK1.1,HTC4,H,6,0.415,35,Mature
TANK1.1,HTC4,H,6,0.672,38,Mature
TANK1.1,HTC4,H,6,0.707,37,Mature
TANK1.1,HTC4,H,6,0.339,27,Mature
TANK1.1,HTC4,H,6,0.358,32,Mature
TANK1.1,HTC4,H,6,0.541,36,Mature
TANK1.1,HTC4,H,6,0.383,33,Mature
TANK1.1,HTC4,H,6,0.556,35,Mature
TANK1.1,HTC4,H,6,0.548,35,Mature
TANK1.1,HTC4,H,6,0.548,37,Mature
TANK1.1,HTC4,H,6,0.812,40,Mature
TANK1.1,HTC4,H,6,0.567,36,Mature
TANK1.1,HTC4,H,6,0.851,38,Mature
TANK1.1,HTC4,H,6,0.436,34,Mature
TANK2.1,LTC1,L,6,0.487,34,Mature
TANK2.1,LTC1,L,6,0.53,36,Mature
TANK2.1,LTC1,L,6,0.342,33,Mature
TANK2.1,LTC1,L,6,0.587,40,Mature
TANK2.1,LTC1,L,6,0.359,34,Mature
TANK2.1,LTC1,L,6,0.445,35,Mature
TANK2.1,LTC1,L,6,0.381,31,Mature
TANK2.1,LTC1,L,6,0.668,36,Mature
TANK2.1,LTC1,L,6,0.379,33,Mature
TANK2.1,LTC1,L,6,0.397,31,Mature
TANK2.1,LTC1,L,6,0.448,36,Mature
TANK2.1,LTC1,L,6,0.272,30,Mature
TANK2.1,LTC1,L,6,0.496,34,Mature
TANK2.1,LTC1,L,6,0.832,39,Mature
TANK2.1,LTC1,L,6,0.912,41,Mature
TANK2.1,LTC1,L,6,0.515,32,Mature
TANK2.1,LTC1,L,6,0.678,40,Mature
TANK2.1,LTC1,L,6,0.442,32,Mature
TANK2.1,LTC1,L,6,0.844,39,Mature
TANK2.1,LTC1,L,6,0.483,34,Mature
TANK3.2,HTC5,H,6,0.626,35,Mature
TANK3.2,HTC5,H,6,0.54,33,Mature
TANK3.2,HTC5,H,6,0.705,37,Mature
TANK3.2,HTC5,H,6,0.515,33,Mature
TANK3.2,HTC5,H,6,0.745,37,Mature
